"","year","male","region","race","bday_m_cutoff","stem","education","income","score","varsity","single_parent_hh"
"495",2013,1,1,1,153,0,9,60681,910,0,0
"496",2013,0,1,1,21,0,12,59690,1140,1,0
"497",2013,1,1,2,-173,0,22,57651,1600,0,0
"498",2013,1,1,1,-134,0,18,67285,1530,0,0
"499",2013,1,1,1,132,0,10,50024,950,0,1
"500",2013,0,1,1,132,0,13,55574,1170,0,0
"501",2013,0,1,4,63,0,9,33360,890,0,1
"502",2013,0,1,3,116,0,15,50544,1330,0,0
"503",2013,0,1,2,-66,0,13,42368,1140,1,0
"504",2013,1,1,1,-99,0,13,64377,1190,0,0
"505",2013,1,1,2,-160,0,11,29672,1010,0,0
"506",2013,1,1,6,157,0,11,69991,1070,0,0
"507",2013,0,1,2,-131,0,11,42764,1020,0,0
"508",2013,0,1,1,102,0,10,43112,970,0,0
"509",2013,0,1,1,134,0,13,47579,1180,0,1
"510",2013,1,1,1,-31,0,11,59597,1040,0,0
"511",2013,0,1,1,-54,0,9,37322,860,0,1
"512",2013,0,1,1,63,0,18,73611,1560,1,0
"513",2013,0,1,2,8,0,8,10259,780,0,1
"514",2013,0,1,3,-7,0,13,37491,1170,0,0
"515",2013,1,1,1,170,0,13,66187,1210,0,0
"516",2013,1,1,1,178,0,14,50333,1230,0,1
"517",2013,0,1,2,100,0,8,26081,810,0,1
"518",2013,1,1,4,-42,0,11,53351,1060,0,0
"519",2013,1,1,1,2,0,11,80757,1100,0,0
"520",2013,1,1,1,-137,0,14,79971,1300,0,0
"521",2013,1,1,1,-91,0,16,58370,1390,0,0
"522",2013,0,1,1,-50,0,18,62835,1520,0,0
"523",2013,1,1,1,70,0,15,65805,1330,0,0
"524",2013,0,1,2,-122,0,11,32456,1030,0,0
"525",2013,0,1,1,-48,0,11,38559,1000,0,1
"526",2013,1,1,1,52,0,15,57202,1300,0,1
"527",2013,0,1,1,-166,0,9,28856,850,0,1
"528",2013,1,1,1,-162,0,13,83468,1230,1,0
"529",2013,0,1,2,-172,0,10,45895,940,0,0
"530",2013,0,1,1,130,0,10,44137,940,0,0
"531",2013,1,1,1,149,0,12,64090,1120,0,0
"532",2013,1,1,1,-66,0,15,52914,1310,0,1
"533",2013,0,1,2,-121,0,9,24052,850,1,1
"534",2013,0,1,3,-155,0,10,21828,940,0,1
"535",2013,0,1,2,-21,0,12,42470,1090,0,0
"536",2013,0,1,1,-152,0,13,52770,1190,0,1
"537",2013,1,1,2,165,0,13,28221,1150,1,1
"538",2013,0,1,1,-66,0,9,29931,870,0,1
"539",2013,1,1,2,90,0,9,39112,880,1,1
"540",2013,1,1,1,21,0,9,56680,930,0,1
"541",2013,0,1,2,181,0,9,26601,850,0,0
"542",2013,1,1,2,-8,0,15,38558,1270,0,0
"543",2013,0,1,1,-145,0,18,54850,1520,0,0
"544",2013,0,1,1,-46,0,9,38237,880,0,0
"545",2013,0,1,1,116,0,17,74286,1500,0,0
"546",2013,0,1,2,131,0,12,45828,1080,1,0
"547",2014,0,1,1,171,0,14,43314,1210,0,1
"548",2014,1,1,1,9,0,12,88201,1160,0,0
"549",2014,1,1,3,8,0,10,49290,960,1,0
"550",2014,1,1,2,161,0,15,44681,1290,0,0
"551",2014,1,1,1,-66,0,13,55294,1170,0,1
"552",2014,1,1,1,-140,0,13,94409,1230,0,0
"553",2014,0,1,1,155,0,8,41239,790,0,1
"554",2014,1,1,2,58,0,11,49865,1010,1,0
"555",2014,1,1,1,-159,0,13,67257,1190,0,0
"556",2014,1,1,1,-34,0,18,77328,1580,0,0
"557",2014,1,1,1,71,0,17,60823,1450,0,0
"558",2014,1,1,1,-160,0,13,90153,1240,0,0
"559",2014,1,1,3,149,0,10,72434,1010,0,0
"560",2014,0,1,1,-106,0,13,72806,1230,0,0
"561",2014,1,1,2,78,0,10,26946,950,0,0
"562",2014,0,1,1,137,0,11,40318,1010,0,0
"563",2014,1,1,1,2,0,10,84726,1020,0,0
"564",2014,0,1,2,8,0,12,28701,1090,1,0
"565",2014,0,1,3,155,0,11,55757,1020,1,0
"566",2014,1,1,1,-34,0,15,83011,1370,1,0
"567",2014,0,1,1,121,0,15,61752,1330,0,0
"568",2014,1,1,1,182,0,11,58408,1070,0,0
"569",2014,0,1,2,-161,0,13,14331,1100,0,1
"570",2014,0,1,2,-75,0,10,17618,910,0,1
"571",2014,1,1,3,-55,0,12,62343,1110,0,0
"572",2014,0,1,2,58,0,9,13909,830,0,0
"573",2014,1,1,2,-133,0,10,47688,960,0,0
"574",2014,1,1,2,-82,0,18,27513,1500,0,1
"575",2014,0,1,1,-169,0,11,56332,1020,0,0
"576",2014,0,1,2,61,0,11,36642,1000,0,0
"577",2014,1,1,2,-101,0,13,36082,1150,0,0
"578",2014,0,1,1,-139,0,12,31130,1090,0,1
"579",2014,0,1,1,-154,0,11,77911,1060,1,0
"580",2014,0,1,2,44,0,10,53363,960,0,0
"581",2014,1,1,1,124,0,17,75171,1510,1,0
"582",2014,0,1,2,21,0,13,36661,1160,0,0
"583",2014,1,1,1,-131,0,14,53905,1250,0,0
"584",2014,1,1,4,149,0,16,72779,1430,0,0
"585",2014,0,1,3,-75,0,11,25346,1020,0,1
"586",2014,1,1,1,111,0,18,75623,1570,1,0
"587",2014,1,1,1,121,0,11,68133,1050,0,0
"588",2014,1,1,3,154,0,10,63577,980,0,0
"589",2014,1,1,1,89,0,15,57598,1340,0,1
"590",2014,1,1,1,-117,0,10,63011,970,0,1
"591",2014,0,1,1,-64,0,13,75205,1190,0,0
"592",2014,1,1,1,64,0,16,76337,1440,0,0
"593",2014,1,1,1,-31,0,11,66845,1070,0,0
"594",2014,1,1,1,-11,0,12,48357,1120,0,1
"595",2014,0,1,2,-135,0,13,16131,1140,0,1
"596",2014,1,1,1,-19,0,13,98778,1230,0,0
"597",2014,1,1,1,19,0,15,43963,1290,1,1
"598",2014,0,1,1,-26,0,13,53941,1170,0,0
"599",2014,0,1,4,-61,0,13,32813,1160,0,0
"600",2014,1,1,2,-9,0,9,40351,890,0,0
"601",2014,1,1,1,-48,0,19,50275,1570,0,1
"602",2014,0,1,2,-56,0,12,37784,1090,0,0
"603",2014,1,1,1,-143,0,12,72205,1120,0,0
"604",2014,1,1,6,54,0,14,67689,1280,0,0
"605",2014,1,1,3,2,0,12,46679,1090,0,1
"606",2014,1,1,1,-33,0,13,47441,1160,0,0
"607",2014,0,1,4,-90,0,11,45820,1020,0,0
"608",2014,0,1,1,-9,0,11,42774,1020,0,0
"609",2014,0,1,3,-174,0,9,31862,850,0,1
"610",2014,1,1,1,43,0,12,64605,1150,0,0
"611",2014,1,1,3,30,0,15,60427,1310,0,0
"612",2014,1,1,1,-117,0,14,54810,1270,1,1
"613",2014,0,1,1,128,0,9,33427,860,0,1
"614",2014,1,1,2,-25,0,16,52186,1390,0,0
"615",2014,1,1,1,81,0,11,57296,1060,0,1
"616",2014,1,1,3,40,0,11,75160,1060,1,0
"617",2014,1,1,1,-7,0,11,65964,1060,0,0
"618",2014,1,1,1,-104,0,12,52921,1130,0,1
"619",2014,1,1,1,-106,0,16,58812,1380,0,0
"620",2014,1,1,1,-14,0,12,89660,1170,0,0
"621",2014,0,1,1,-134,0,19,46648,1580,0,1
"622",2014,1,1,1,51,0,12,71619,1160,1,0
"623",2014,1,1,2,107,0,13,54937,1170,0,0
"624",2014,1,1,5,-46,0,15,49183,1330,0,0
"625",2014,1,1,1,-158,0,10,62855,970,0,1
"626",2014,1,1,3,-42,0,18,61018,1560,1,0
"627",2014,0,1,1,-29,0,12,61221,1140,0,0
"628",2014,1,1,1,5,0,14,67296,1280,0,0
"629",2014,0,1,4,148,0,9,49754,900,0,0
"630",2014,0,1,1,177,0,10,59306,1000,0,0
"631",2014,0,1,2,171,0,8,25399,790,0,0
"632",2014,0,1,3,3,0,8,46345,840,0,0
"633",2014,0,1,1,32,0,12,32835,1090,0,1
"634",2014,1,1,4,159,0,11,59791,1030,0,0
"635",2014,0,1,2,178,0,11,8017,990,0,1
"636",2014,1,1,1,-158,0,14,89142,1300,0,0
"637",2014,1,1,1,73,0,12,44355,1080,0,1
"638",2014,1,1,2,8,0,8,23746,790,0,1
"639",2014,0,1,1,-122,0,16,60389,1410,0,0
"640",2014,0,1,1,-132,0,11,61762,1050,0,0
"641",2014,1,1,1,-16,0,11,61243,1050,0,0
"642",2014,0,1,4,31,0,12,50951,1080,0,0
"643",2014,1,1,1,71,0,15,105459,1410,0,0
"644",2014,0,1,2,-166,0,10,43513,960,0,0
"645",2014,0,1,2,-6,0,21,42681,1600,0,0
"646",2014,0,1,2,22,0,9,8690,830,0,1
"647",2014,0,1,1,-122,0,11,55960,1030,1,0
"648",2014,0,1,1,171,0,9,53916,890,0,0
"649",2014,0,1,2,125,0,10,28256,940,0,0
"650",2014,0,1,3,-132,0,15,49063,1330,0,0
"651",2014,0,1,2,51,0,9,35842,890,0,0
"652",2014,1,1,1,145,0,14,67033,1290,0,0
"653",2014,1,1,1,-108,0,13,54366,1200,0,1
"654",2014,1,1,1,-75,0,16,80656,1410,1,0
"655",2014,1,1,4,-53,0,11,50756,1020,0,0
"656",2014,1,1,2,158,0,11,46763,1050,1,0
"657",2014,0,1,2,-46,0,11,40490,1000,0,0
"658",2014,0,1,3,-97,0,11,24578,990,0,1
"659",2014,1,1,1,-172,0,12,62858,1120,0,0
"660",2014,1,1,1,132,0,14,85600,1310,1,0
"661",2014,1,1,1,-50,0,14,56103,1250,0,0
"662",2014,0,1,5,118,0,10,36070,950,0,0
"663",2014,0,1,1,-14,0,13,43811,1180,0,0
"664",2014,1,1,2,-114,0,13,34599,1150,0,1
"665",2014,0,1,1,47,0,12,45633,1080,0,1
"666",2014,1,1,1,75,0,12,47748,1100,0,0
"667",2014,0,1,4,-69,0,10,33652,920,0,0
"668",2014,0,1,1,69,0,10,52226,960,0,0
"669",2014,0,1,1,-106,0,12,43129,1100,1,1
"670",2014,1,1,4,-77,0,11,33549,1010,1,1
"671",2014,0,1,1,-135,0,11,51247,1060,0,0
"672",2014,0,1,1,30,0,15,55790,1320,0,0
"673",2014,0,1,1,119,0,8,30784,790,0,1
"674",2014,1,1,1,-98,0,14,65329,1240,0,1
"675",2014,1,1,2,170,0,10,32919,920,0,0
"676",2014,0,1,1,-12,0,21,49324,1600,1,0
"677",2014,1,1,1,-12,0,12,58356,1140,0,1
"678",2014,1,1,3,-68,0,15,58341,1310,0,0
"679",2014,1,1,1,179,0,12,61881,1120,0,0
"680",2014,1,1,1,-173,0,11,62767,1060,0,0
"681",2014,1,1,1,70,0,12,48678,1080,1,1
"682",2014,1,1,1,148,0,16,70588,1410,1,0
"683",2014,1,1,2,-94,0,14,57313,1250,0,0
"684",2014,0,1,3,-68,0,15,46063,1310,0,0
"685",2014,0,1,2,-139,0,12,31217,1090,0,0
"686",2014,0,1,2,-62,0,16,21964,1340,0,1
"687",2014,1,1,3,-37,0,15,40983,1280,0,1
"688",2014,1,1,1,-31,0,10,48175,950,0,1
"689",2014,1,1,1,88,0,13,76689,1210,0,0
"690",2014,1,1,4,-116,0,12,50715,1080,1,0
"691",2014,0,1,1,94,0,12,56656,1090,0,0
"692",2015,0,1,3,137,0,9,59214,920,0,0
"693",2015,0,1,1,85,0,10,51157,990,0,0
"694",2015,1,1,3,-106,0,12,59200,1120,0,0
"695",2015,1,1,2,87,0,13,45339,1160,0,0
"696",2015,0,1,1,-13,0,11,58575,1030,0,0
"697",2015,1,1,1,-104,0,11,66623,1080,0,1
"698",2015,1,1,1,88,0,14,62987,1280,0,0
"699",2015,1,1,1,-87,0,11,78744,1070,0,0
"700",2015,1,1,1,-46,0,13,84874,1230,0,0
"701",2015,0,1,3,37,0,13,52493,1170,0,0
"702",2015,1,1,1,5,0,9,56928,930,0,1
"703",2015,0,1,1,181,0,12,50210,1110,0,0
"704",2015,1,1,1,174,0,15,48625,1310,0,1
"705",2015,0,1,1,-110,0,11,62758,1030,0,0
"706",2015,1,1,3,152,0,12,69841,1110,1,0
"707",2015,1,1,2,80,0,7,27051,720,0,1
"708",2015,1,1,1,97,0,13,81686,1200,0,0
"709",2015,0,1,1,-174,0,16,61125,1420,0,0
"710",2015,1,1,1,-24,0,10,61510,970,0,1
"711",2015,1,1,1,66,0,12,85391,1160,0,0
"712",2015,0,1,3,-176,0,11,45299,1050,0,0
"713",2015,0,1,1,-29,0,9,35565,850,0,1
"714",2015,1,1,1,121,0,13,86147,1250,0,0
"715",2015,1,1,1,140,0,9,51986,880,0,1
"716",2015,0,1,1,175,0,16,58704,1390,0,0
"717",2015,1,1,1,85,0,10,62761,1000,0,0
"718",2015,0,1,1,4,0,10,53317,980,0,0
"719",2015,0,1,2,-47,0,11,39736,1010,0,0
"720",2015,0,1,3,-48,0,12,33296,1060,0,0
"721",2015,1,1,1,-119,0,11,58463,1070,0,1
"722",2015,1,1,1,27,0,11,78078,1100,1,0
"723",2015,1,1,1,-60,0,12,65589,1130,0,0
"724",2015,1,1,1,91,0,11,61612,1050,0,0
"725",2015,1,1,1,119,0,11,67311,1070,0,0
"726",2015,1,1,1,80,0,14,63266,1280,0,1
"727",2015,0,1,4,-151,0,9,19670,860,0,1
"728",2015,1,1,1,-82,0,12,54682,1100,1,1
"729",2015,1,1,1,-148,0,10,54520,960,0,1
"730",2015,1,1,1,85,0,11,71629,1070,0,1
"731",2015,0,1,1,-4,0,12,61531,1110,0,0
"732",2015,1,1,1,-56,0,14,79971,1290,1,0
"733",2015,1,1,3,-103,0,17,58242,1480,1,0
"734",2015,1,1,1,-160,0,12,74004,1130,0,0
"735",2015,0,1,3,-157,0,14,36709,1240,0,1
"736",2015,0,1,1,109,0,15,68610,1350,0,0
"737",2015,1,1,2,-52,0,16,56043,1390,0,0
"738",2015,0,1,1,-85,0,10,57943,970,1,0
"739",2015,0,1,3,39,0,13,28394,1150,1,1
"740",2015,0,1,1,-145,0,10,43301,960,0,0
"741",2015,1,1,1,-136,0,15,54883,1340,0,1
"742",2015,0,1,1,-145,0,15,45484,1320,0,1
"743",2015,1,1,1,-180,0,10,57408,970,0,0
"744",2015,0,1,2,-157,0,10,26508,950,0,0
"745",2015,0,1,2,88,0,13,16457,1110,0,0
"746",2015,0,1,2,132,0,13,27903,1120,0,0
"747",2015,0,1,1,-72,0,11,55350,1050,0,0
"748",2015,1,1,4,181,0,10,79187,1000,0,0
"749",2015,1,1,1,42,0,12,70201,1150,0,0
"750",2015,0,1,3,-84,0,13,35727,1130,0,0
"751",2015,0,1,1,20,0,19,54176,1590,1,0
"752",2015,1,1,1,-65,0,11,76108,1090,0,0
"753",2015,0,1,1,-17,0,15,39066,1310,0,1
"754",2015,0,1,1,110,0,10,47310,970,0,1
"755",2015,0,1,2,64,0,8,30565,800,0,0
"756",2015,0,1,4,57,0,9,53626,890,1,0
"757",2015,0,1,1,26,0,13,66281,1220,0,0
"758",2015,0,1,3,-95,0,12,42341,1110,0,0
"759",2015,0,1,2,-171,0,12,19853,1040,0,1
"760",2015,0,1,4,-19,0,10,42892,970,0,0
"761",2015,0,1,1,49,0,12,45805,1090,0,0
"762",2015,0,1,2,-8,0,13,32697,1160,0,0
"763",2015,1,1,1,94,0,11,64733,1050,0,0
"764",2015,0,1,1,64,0,11,63443,1070,0,0
"765",2015,0,1,1,17,0,12,63255,1130,1,0
"766",2015,1,1,1,-42,0,11,58360,1050,0,1
"767",2015,1,1,3,-58,0,14,65287,1240,1,0
"768",2015,1,1,1,-53,0,11,71371,1060,0,0
"769",2015,1,1,1,66,0,16,93406,1440,1,0
"770",2015,1,1,1,122,0,11,90637,1090,0,0
"771",2015,0,1,1,-175,0,13,53141,1160,0,0
"772",2015,0,1,3,-171,0,10,53130,990,0,0
"773",2015,1,1,1,-112,0,17,53617,1460,0,1
"774",2015,0,1,1,-73,0,13,42394,1150,0,0
"775",2015,1,1,1,63,0,10,64232,990,0,0
"776",2015,1,1,1,-118,0,15,75726,1330,1,0
"777",2015,0,1,3,8,0,8,24701,810,0,0
"778",2015,0,1,2,177,0,9,46817,870,0,0
"779",2015,0,1,1,15,0,11,61264,1030,1,0
"780",2015,1,1,1,-75,0,18,57238,1550,0,1
"781",2015,0,1,3,-22,0,11,40810,1000,0,0
"782",2015,1,1,1,-171,0,16,70817,1420,0,0
"783",2015,1,1,3,-109,0,13,58312,1200,0,0
"784",2015,1,1,1,10,0,11,67922,1080,0,1
"785",2015,0,1,2,-55,0,9,14520,830,0,1
"786",2015,0,1,1,140,0,9,58221,890,0,0
"787",2015,1,1,5,43,0,13,56945,1190,1,0
"788",2015,0,1,3,-2,0,11,41172,1000,0,1
"789",2015,0,1,1,53,0,11,39601,1030,0,1
"790",2015,0,1,1,138,0,11,63016,1060,0,0
"791",2015,1,1,1,107,0,11,70568,1060,0,0
"792",2015,0,1,1,24,0,16,79656,1440,1,0
"793",2015,0,1,1,-8,0,14,65849,1290,0,0
"794",2015,1,1,3,-139,0,12,36975,1070,0,1
"795",2015,1,1,1,177,0,12,74079,1140,0,0
"796",2015,1,1,1,-161,0,12,69294,1120,0,0
"797",2015,1,1,1,131,0,11,69031,1060,0,1
"798",2015,0,1,1,72,0,15,56578,1310,0,0
"799",2015,0,1,1,-168,0,11,45722,1030,0,0
"800",2015,0,1,1,-115,0,14,39738,1220,0,0
"801",2015,1,1,1,45,0,10,72557,980,0,0
"802",2015,0,1,4,-2,0,10,42323,930,0,0
"803",2015,0,1,2,-125,0,10,50173,940,0,0
"804",2015,1,1,4,15,0,12,50943,1100,1,0
"805",2015,1,1,1,17,0,11,88849,1070,0,0
"806",2015,1,1,3,145,0,12,68442,1140,0,0
"807",2015,1,1,3,-47,0,10,38152,960,0,1
"808",2015,0,1,1,71,0,14,40912,1250,0,1
"809",2015,1,1,2,173,0,16,31903,1370,0,1
"810",2015,1,1,3,85,0,11,46821,1050,0,1
"811",2015,1,1,1,-138,0,11,51397,1050,0,1
"812",2015,1,1,3,148,0,8,32548,790,0,1
"813",2015,0,1,2,-79,0,9,42270,890,0,0
"814",2015,1,1,3,-130,0,11,43768,1020,0,1
"815",2015,1,1,2,-49,0,10,31393,960,1,1
"816",2015,0,1,2,-133,0,12,29784,1050,0,0
"817",2015,0,1,3,-146,0,13,32743,1140,0,0
"818",2015,1,1,1,-72,0,14,62669,1280,1,1
"819",2015,1,1,1,-70,0,11,74405,1050,0,0
"820",2015,0,1,1,172,0,16,39804,1340,0,1
"821",2015,0,1,2,-18,0,8,27620,790,0,0
"822",2015,1,1,5,77,0,10,49766,940,0,0
"823",2015,0,1,2,40,0,9,13092,820,0,1
"824",2015,0,1,1,-10,0,13,46458,1150,0,1
"825",2015,0,1,1,172,0,11,50688,1030,0,0
"826",2015,1,1,3,175,0,10,52995,980,0,1
"827",2015,0,1,1,78,0,12,65657,1120,0,0
"828",2015,1,1,1,150,0,10,74561,980,0,0
"829",2015,0,1,3,154,0,9,27010,850,0,1
"830",2015,0,1,1,-166,0,22,76563,1600,1,0
"831",2015,0,1,2,175,0,10,34677,920,0,0
"832",2015,0,1,2,85,0,12,24908,1070,0,0
"833",2016,1,1,2,-91,0,11,37791,1000,0,1
"834",2016,1,1,1,114,0,12,73085,1130,0,0
"835",2016,1,1,3,-133,0,13,64648,1200,0,0
"836",2016,1,1,3,71,0,16,55193,1410,0,0
"837",2016,1,1,3,93,0,13,62513,1180,0,0
"838",2016,1,1,1,-137,0,11,50575,1030,0,0
"839",2016,0,1,1,-164,0,10,43023,940,0,0
"840",2016,0,1,1,-41,0,11,69073,1040,0,0
"841",2016,0,1,1,-142,0,12,45604,1120,0,1
"842",2016,0,1,1,100,0,13,47299,1150,0,0
"843",2016,0,1,1,10,0,12,60561,1140,0,0
"844",2016,0,1,4,38,0,14,32201,1210,0,0
"845",2016,0,1,1,-166,0,13,68291,1220,0,0
"846",2016,0,1,3,-111,0,9,25468,840,0,1
"847",2016,1,1,3,-96,0,13,61897,1170,0,0
"848",2016,0,1,1,-79,0,11,56436,1040,0,0
"849",2016,0,1,1,-72,0,14,60151,1250,0,0
"850",2016,0,1,1,-105,0,12,49523,1100,0,1
"851",2016,0,1,1,-168,0,13,64291,1170,1,0
"852",2016,0,1,2,-31,0,13,49655,1150,0,0
"853",2016,0,1,1,141,0,12,60807,1100,0,0
"854",2016,1,1,3,73,0,16,35366,1370,0,0
"855",2016,0,1,2,49,0,11,43757,1000,1,0
"856",2016,0,1,2,74,0,11,24806,980,0,1
"857",2016,1,1,2,112,0,11,36008,1010,0,0
"858",2016,0,1,1,-168,0,16,52568,1400,0,0
"859",2016,1,1,1,11,0,9,63714,920,0,0
"860",2016,0,1,1,-181,0,17,56583,1460,0,0
"861",2016,0,1,1,-90,0,12,41192,1100,0,1
"862",2016,1,1,1,-123,0,14,79280,1290,1,0
"863",2016,0,1,1,-23,0,12,42298,1070,0,1
"864",2016,1,1,1,171,0,12,77924,1170,0,0
"865",2016,1,1,2,112,0,9,51432,880,0,0
"866",2016,1,1,1,171,0,14,60669,1250,0,1
"867",2016,1,1,2,105,0,11,55758,1030,0,0
"868",2016,0,1,1,-62,0,14,58714,1240,0,0
"869",2016,0,1,1,124,0,13,73079,1230,1,0
"870",2016,0,1,2,175,0,10,33419,950,1,0
"871",2016,1,1,1,-39,0,10,59835,1000,0,1
"872",2016,0,1,2,-75,0,10,36629,940,0,0
"873",2016,0,1,1,-129,0,15,64528,1340,0,0
"874",2016,0,1,1,91,0,14,55431,1260,0,0
"875",2016,1,1,1,166,0,10,57408,1000,0,1
"876",2016,1,1,1,-60,0,15,74152,1340,1,0
"877",2016,0,1,1,-29,0,14,51120,1220,0,1
"878",2016,0,1,2,148,0,12,19521,1070,0,0
"879",2016,1,1,1,-182,0,14,58640,1250,0,1
"880",2016,1,1,3,6,0,10,41266,940,0,1
"881",2016,1,1,5,-27,0,11,53281,1040,0,1
"882",2016,0,1,2,-160,0,8,24154,800,1,1
"883",2016,1,1,1,162,0,13,65363,1210,0,0
"884",2016,1,1,1,-107,0,18,86956,1580,0,0
"885",2016,1,1,3,-161,0,10,54847,980,0,1
"886",2016,0,1,1,-81,0,14,54030,1230,0,0
"887",2016,1,1,1,17,0,14,71284,1290,0,0
"888",2016,0,1,1,-69,0,10,51302,980,0,0
"889",2016,1,1,4,128,0,9,50088,920,0,0
"890",2016,0,1,1,25,0,13,49851,1180,0,1
"891",2016,1,1,1,90,0,12,58736,1130,0,1
"892",2016,1,1,1,135,0,15,60201,1310,0,1
"893",2016,1,1,2,18,0,11,39089,1020,0,1
"894",2016,1,1,1,13,0,10,67556,980,0,0
"895",2016,1,1,1,85,0,13,69340,1190,0,0
"896",2016,1,1,1,162,0,13,86475,1230,1,0
"897",2016,0,1,1,50,0,9,47667,900,0,1
"898",2016,0,1,3,-64,0,11,27077,1000,0,1
"899",2016,1,1,1,-140,0,12,63151,1130,0,1
"900",2016,1,1,2,-61,0,10,58628,960,0,0
"901",2016,1,1,2,176,0,13,32294,1130,0,1
"902",2016,0,1,1,170,0,10,53696,950,0,0
"903",2016,0,1,1,-71,0,9,44243,870,0,0
"904",2016,1,1,1,-70,0,13,65818,1200,0,0
"905",2016,1,1,1,-59,0,12,54911,1100,1,1
"906",2016,1,1,1,-33,0,12,67504,1150,0,0
"907",2016,1,1,2,107,0,12,50139,1100,0,0
"908",2016,1,1,2,148,0,14,54487,1230,1,0
"909",2016,1,1,3,-1,0,12,50405,1120,1,1
"910",2016,0,1,1,-47,0,12,54335,1130,0,0
"911",2016,0,1,1,-65,0,10,51797,980,0,0
"912",2016,1,1,1,76,0,9,55700,900,0,1
"913",2016,0,1,2,-170,0,11,40300,1040,0,0
"914",2016,1,1,1,90,0,13,63156,1210,1,1
"915",2016,1,1,1,182,0,16,98772,1440,0,0
"916",2016,0,1,2,-59,0,14,58539,1250,0,0
"917",2016,0,1,1,98,0,12,68002,1120,0,0
"918",2016,1,1,2,5,0,10,38089,950,0,0
"919",2016,1,1,1,-113,0,12,65981,1130,0,0
"920",2016,0,1,1,-145,0,10,47151,970,0,1
"921",2016,1,1,1,142,0,15,79161,1350,1,0
"922",2016,0,1,1,-171,0,15,54538,1300,0,0
"923",2016,0,1,1,-146,0,13,53491,1190,0,0
"924",2016,0,1,5,64,0,7,21106,710,0,0
"925",2016,1,1,1,-25,0,13,70999,1220,0,0
"926",2016,1,1,3,-4,0,14,56087,1260,0,0
"927",2016,0,1,1,-76,0,14,52046,1250,0,1
"928",2016,1,1,1,103,0,11,88601,1080,0,0
"929",2016,0,1,3,67,0,11,45310,1010,0,0
"930",2016,1,1,3,131,0,11,61276,1050,0,0
"931",2016,1,1,2,114,0,9,46092,870,0,0
"932",2016,0,1,2,-45,0,14,43436,1240,0,0
"933",2016,0,1,1,-91,0,10,52274,990,0,1
"934",2016,0,1,2,87,0,10,33003,960,0,0
"935",2016,1,1,1,-36,0,12,52027,1120,0,1
"936",2016,0,1,2,87,0,13,27682,1150,0,1
"937",2016,0,1,1,-151,0,12,48655,1080,0,1
"938",2016,1,1,2,69,0,15,63223,1310,0,0
"939",2016,0,1,1,-97,0,10,47756,980,0,1
"940",2016,1,1,4,116,0,11,73349,1050,0,0
"941",2016,0,1,1,-110,0,18,69755,1540,0,0
"942",2016,0,1,2,167,0,9,41576,900,1,0
"943",2016,1,1,1,-127,0,11,66531,1040,0,0
"944",2016,1,1,1,-16,0,13,56880,1190,0,1
"945",2016,0,1,1,-145,0,10,51511,950,0,1
"946",2016,1,1,1,111,0,11,73198,1080,0,0
"947",2016,1,1,1,63,0,10,54422,960,0,0
"948",2016,0,1,1,8,0,10,68423,980,0,0
"949",2016,1,1,2,-50,0,10,34949,940,0,1
"950",2016,0,1,3,-9,0,11,43232,1030,0,0
"951",2016,0,1,3,6,0,9,53285,890,0,0
"952",2016,0,1,3,-89,0,10,31034,940,0,1
"953",2016,1,1,1,-60,0,11,69405,1060,0,1
"954",2016,0,1,4,86,0,11,38802,1030,0,0
"955",2016,0,1,1,-12,0,13,65108,1190,0,0
"956",2016,1,1,2,-84,0,12,34283,1100,1,1
"957",2016,1,1,1,28,0,9,65649,930,0,0
"958",2016,1,1,3,59,0,11,42688,1040,0,1
"959",2016,0,1,1,174,0,11,67335,1050,0,0
"960",2016,0,1,1,-70,0,11,76586,1070,0,0
"961",2016,1,1,1,146,0,11,64560,1070,0,1
"962",2016,0,1,1,-151,0,13,69498,1210,0,0
"963",2016,0,1,1,126,0,11,42064,1000,1,0
"964",2016,1,1,2,162,0,9,25611,840,0,1
"965",2016,0,1,1,93,0,13,48599,1190,0,0
"966",2016,1,1,1,128,0,14,66043,1280,0,0
"967",2016,0,1,1,41,0,14,56978,1250,0,0
"968",2016,0,1,3,-54,0,12,30715,1060,0,1
"969",2016,1,1,2,96,0,10,69428,990,0,0
"970",2016,1,1,3,162,0,14,66653,1260,0,0
"971",2016,0,1,1,39,0,13,58784,1170,0,0
"972",2016,0,1,1,-36,0,9,50803,900,0,0
"973",2016,0,1,2,51,0,9,39258,900,0,0
"974",2016,0,1,2,-169,0,12,48878,1100,0,0
"975",2016,0,1,3,-131,0,9,48299,880,0,0
"976",2016,1,1,1,-19,0,15,68480,1340,1,1
"977",2016,1,1,1,137,0,14,51788,1220,0,1
"978",2016,0,1,1,48,0,12,44708,1080,0,1
"979",2016,1,1,1,-96,0,15,78939,1360,0,0
"980",2016,0,1,2,-148,0,14,24924,1210,0,1
"981",2016,1,1,1,-164,0,11,62585,1050,0,1
"982",2016,0,1,1,54,0,10,49653,950,0,0
"983",2017,0,1,4,-103,0,17,49743,1440,1,0
"984",2017,0,1,2,-145,0,11,14734,970,1,1
"985",2017,0,1,3,10,0,9,62474,890,0,0
"986",2017,1,1,2,-39,0,12,38251,1080,0,1
"987",2017,1,1,2,-36,0,10,31038,930,0,0
